OBJECTID,Folder,Image,Object,Confidence,frame_idx,Latitude,Longitude,Photo_Link,Field9,Field10,Field11,Field12,Z
1215,,image13.jpg,Clear,0,13,,,C:\Road_Project\inference_data\nan\image13.jpg,,,,,
1216,,image14.jpg,Clear,0,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1217,,image15.jpg,Lamp_Post,0.811078787,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1218,,image15.jpg,Lamp_Post,0.586847961,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1219,,image15.jpg,Lamp_Post,0.473796785,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1220,,image15.jpg,Lamp_Post,0.457043469,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1221,,image15.jpg,Lamp_Post,0.41106236,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1222,,image15.jpg,Lamp_Post,0.381752849,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1223,,image15.jpg,speed bump,0.313990563,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1224,,image15.jpg,Lamp_Post,0.262228638,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1225,,image15.jpg,speed bump,0.246676341,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1226,,image16.jpg,Clear,0,16,,,C:\Road_Project\inference_data\nan\image16.jpg,,,,,
1227,,image17.jpg,Clear,0,17,,,C:\Road_Project\inference_data\nan\image17.jpg,,,,,
1228,,image18.jpg,Clear,0,18,,,C:\Road_Project\inference_data\nan\image18.jpg,,,,,
1229,,image19.jpg,Clear,0,19,,,C:\Road_Project\inference_data\nan\image19.jpg,,,,,
1230,,image20.jpg,Clear,0,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1231,,image21.jpg,Lamp_Post,0.542383075,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1232,,image21.jpg,Lamp_Post,0.524684846,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1233,,image21.jpg,Lamp_Post,0.51060468,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1234,,image21.jpg,Lamp_Post,0.497162104,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1235,,image21.jpg,Lamp_Post,0.331394494,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1236,,image22.jpg,Lamp_Post,0.630187213,22,,,C:\Road_Project\inference_data\nan\image22.jpg,,,,,
1237,,image23.jpg,Pothole,0.674164236,23,,,C:\Road_Project\inference_data\nan\image23.jpg,,,,,
1238,,image23.jpg,Lamp_Post,0.285824746,23,,,C:\Road_Project\inference_data\nan\image23.jpg,,,,,
1239,,image24.jpg,Crack,0.691027999,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1240,,image24.jpg,Crack,0.365472823,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1241,,image24.jpg,Crack,0.291519284,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1242,,image25.jpg,Clear,0,25,,,C:\Road_Project\inference_data\nan\image25.jpg,,,,,
1243,,image26.jpg,Clear,0,26,,,C:\Road_Project\inference_data\nan\image26.jpg,,,,,
1244,,image27.jpg,Clear,0,27,,,C:\Road_Project\inference_data\nan\image27.jpg,,,,,
1245,,image28.jpg,Clear,0,28,,,C:\Road_Project\inference_data\nan\image28.jpg,,,,,
1246,,image29.jpg,Lamp_Post,0.41815725,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1247,,image29.jpg,Lamp_Post,0.283236057,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1248,,image30.jpg,Clear,0,30,,,C:\Road_Project\inference_data\nan\image30.jpg,,,,,
1249,,image31.jpg,Clear,0,31,,,C:\Road_Project\inference_data\nan\image31.jpg,,,,,
1250,,image32.jpg,Lamp_Post,0.411695838,32,,,C:\Road_Project\inference_data\nan\image32.jpg,,,,,
1251,,image33.jpg,Clear,0,33,,,C:\Road_Project\inference_data\nan\image33.jpg,,,,,
1252,,image34.jpg,Clear,0,34,,,C:\Road_Project\inference_data\nan\image34.jpg,,,,,
1253,,image35.jpg,Clear,0,35,,,C:\Road_Project\inference_data\nan\image35.jpg,,,,,
1254,,image36.jpg,Clear,0,36,,,C:\Road_Project\inference_data\nan\image36.jpg,,,,,
1255,,image37.jpg,Lamp_Post,0.426259071,37,,,C:\Road_Project\inference_data\nan\image37.jpg,,,,,
1256,,image38.jpg,Clear,0,38,,,C:\Road_Project\inference_data\nan\image38.jpg,,,,,
1257,,image39.jpg,Pothole,0.343338937,39,,,C:\Road_Project\inference_data\nan\image39.jpg,,,,,
1258,,image39.jpg,Pothole,0.325957298,39,,,C:\Road_Project\inference_data\nan\image39.jpg,,,,,
1259,,image39.jpg,Pothole,0.254040867,39,,,C:\Road_Project\inference_data\nan\image39.jpg,,,,,
1260,,image40.jpg,Clear,0,40,,,C:\Road_Project\inference_data\nan\image40.jpg,,,,,
1261,,image41.jpg,Crack,0.830995739,41,,,C:\Road_Project\inference_data\nan\image41.jpg,,,,,
1262,,image42.jpg,Lamp_Post,0.303758025,42,,,C:\Road_Project\inference_data\nan\image42.jpg,,,,,
1263,,image43.jpg,Clear,0,43,,,C:\Road_Project\inference_data\nan\image43.jpg,,,,,
1264,,image44.jpg,speed bump,0.255629003,44,,,C:\Road_Project\inference_data\nan\image44.jpg,,,,,
1265,,image45.jpg,Clear,0,45,,,C:\Road_Project\inference_data\nan\image45.jpg,,,,,
1266,,image46.jpg,Clear,0,46,,,C:\Road_Project\inference_data\nan\image46.jpg,,,,,
1267,,image47.jpg,Clear,0,47,,,C:\Road_Project\inference_data\nan\image47.jpg,,,,,
1268,,image48.jpg,speed bump,0.250515074,48,,,C:\Road_Project\inference_data\nan\image48.jpg,,,,,
1269,,image49.jpg,Crack,0.223910734,49,,,C:\Road_Project\inference_data\nan\image49.jpg,,,,,
1270,,image50.jpg,speed bump,0.45668295,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1271,,image50.jpg,speed bump,0.252478272,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1272,,image50.jpg,speed bump,0.225264117,50,,,C:\Road_Project\inference_data\nan\image50.jpg,,,,,
1273,,image51.jpg,Clear,0,51,,,C:\Road_Project\inference_data\nan\image51.jpg,,,,,
1274,,image52.jpg,Clear,0,52,,,C:\Road_Project\inference_data\nan\image52.jpg,,,,,
1275,,image53.jpg,Clear,0,53,,,C:\Road_Project\inference_data\nan\image53.jpg,,,,,
1276,,image54.jpg,Clear,0,54,,,C:\Road_Project\inference_data\nan\image54.jpg,,,,,
1277,,image55.jpg,Lamp_Post,0.442811787,55,,,C:\Road_Project\inference_data\nan\image55.jpg,,,,,
1278,,image55.jpg,Lamp_Post,0.381805122,55,,,C:\Road_Project\inference_data\nan\image55.jpg,,,,,
1279,,image55.jpg,Lamp_Post,0.371909559,55,,,C:\Road_Project\inference_data\nan\image55.jpg,,,,,
1280,,image55.jpg,Lamp_Post,0.23406291,55,,,C:\Road_Project\inference_data\nan\image55.jpg,,,,,
1281,,image56.jpg,Clear,0,56,,,C:\Road_Project\inference_data\nan\image56.jpg,,,,,
1282,,image57.jpg,Clear,0,57,,,C:\Road_Project\inference_data\nan\image57.jpg,,,,,
1283,,image58.jpg,Clear,0,58,,,C:\Road_Project\inference_data\nan\image58.jpg,,,,,
1284,,image59.jpg,Clear,0,59,,,C:\Road_Project\inference_data\nan\image59.jpg,,,,,
1285,,image60.jpg,Clear,0,60,,,C:\Road_Project\inference_data\nan\image60.jpg,,,,,
1286,,image61.jpg,Lamp_Post,0.622719705,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1287,,image61.jpg,Lamp_Post,0.597837865,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1288,,image61.jpg,Lamp_Post,0.503126323,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1289,,image61.jpg,Lamp_Post,0.280758679,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1290,,image61.jpg,Lamp_Post,0.211926699,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1291,,image61.jpg,Lamp_Post,0.211170807,61,,,C:\Road_Project\inference_data\nan\image61.jpg,,,,,
1292,,image62.jpg,Clear,0,62,,,C:\Road_Project\inference_data\nan\image62.jpg,,,,,
1293,,image63.jpg,Clear,0,63,,,C:\Road_Project\inference_data\nan\image63.jpg,,,,,
1294,,image64.jpg,Clear,0,64,,,C:\Road_Project\inference_data\nan\image64.jpg,,,,,
1295,,image65.jpg,Crack,0.282263517,65,,,C:\Road_Project\inference_data\nan\image65.jpg,,,,,
1296,,image66.jpg,Lamp_Post,0.559847891,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1297,,image66.jpg,speed bump,0.345854193,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1298,,image66.jpg,Crack,0.303374648,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1299,,image66.jpg,speed bump,0.229233295,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1300,,image66.jpg,speed bump,0.212992385,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1301,,image66.jpg,speed bump,0.203998506,66,,,C:\Road_Project\inference_data\nan\image66.jpg,,,,,
1302,,image67.jpg,Clear,0,67,,,C:\Road_Project\inference_data\nan\image67.jpg,,,,,
1303,,image68.jpg,Clear,0,68,,,C:\Road_Project\inference_data\nan\image68.jpg,,,,,
1304,,image69.jpg,Clear,0,69,,,C:\Road_Project\inference_data\nan\image69.jpg,,,,,
1305,,image70.jpg,Clear,0,70,,,C:\Road_Project\inference_data\nan\image70.jpg,,,,,
1306,,image71.jpg,Clear,0,71,,,C:\Road_Project\inference_data\nan\image71.jpg,,,,,
1307,,image72.jpg,Clear,0,72,,,C:\Road_Project\inference_data\nan\image72.jpg,,,,,
1308,,image73.jpg,Lamp_Post,0.259630889,73,,,C:\Road_Project\inference_data\nan\image73.jpg,,,,,
1309,,image73.jpg,Lamp_Post,0.220263317,73,,,C:\Road_Project\inference_data\nan\image73.jpg,,,,,
1310,,image74.jpg,Clear,0,74,,,C:\Road_Project\inference_data\nan\image74.jpg,,,,,
1311,,image75.jpg,Clear,0,75,,,C:\Road_Project\inference_data\nan\image75.jpg,,,,,
1312,,image76.jpg,Crack,0.335570037,76,,,C:\Road_Project\inference_data\nan\image76.jpg,,,,,
1313,,image76.jpg,Crack,0.227195144,76,,,C:\Road_Project\inference_data\nan\image76.jpg,,,,,
1314,,image77.jpg,Crack,0.317017585,77,,,C:\Road_Project\inference_data\nan\image77.jpg,,,,,
1315,,image78.jpg,Clear,0,78,,,C:\Road_Project\inference_data\nan\image78.jpg,,,,,
1316,,image79.jpg,Crack,0.305032581,79,,,C:\Road_Project\inference_data\nan\image79.jpg,,,,,
1317,,image80.jpg,Lamp_Post,0.31732896,80,,,C:\Road_Project\inference_data\nan\image80.jpg,,,,,
1318,,image81.jpg,Clear,0,81,,,C:\Road_Project\inference_data\nan\image81.jpg,,,,,
1319,,image82.jpg,Clear,0,82,,,C:\Road_Project\inference_data\nan\image82.jpg,,,,,
1320,,image83.jpg,Clear,0,83,,,C:\Road_Project\inference_data\nan\image83.jpg,,,,,
1321,,image84.jpg,Lamp_Post,0.203868777,84,,,C:\Road_Project\inference_data\nan\image84.jpg,,,,,
1322,,image85.jpg,Clear,0,85,,,C:\Road_Project\inference_data\nan\image85.jpg,,,,,
1323,,image86.jpg,Clear,0,86,,,C:\Road_Project\inference_data\nan\image86.jpg,,,,,
1324,,image87.jpg,Clear,0,87,,,C:\Road_Project\inference_data\nan\image87.jpg,,,,,
1325,,image88.jpg,Clear,0,88,,,C:\Road_Project\inference_data\nan\image88.jpg,,,,,
1326,,image89.jpg,Clear,0,89,,,C:\Road_Project\inference_data\nan\image89.jpg,,,,,
1327,,image90.jpg,Clear,0,90,,,C:\Road_Project\inference_data\nan\image90.jpg,,,,,
1328,,image91.jpg,Clear,0,91,,,C:\Road_Project\inference_data\nan\image91.jpg,,,,,
1329,,image92.jpg,Clear,0,92,,,C:\Road_Project\inference_data\nan\image92.jpg,,,,,
1330,,image93.jpg,Crack,0.23113358,93,,,C:\Road_Project\inference_data\nan\image93.jpg,,,,,
1331,,image94.jpg,Clear,0,94,,,C:\Road_Project\inference_data\nan\image94.jpg,,,,,
1332,,image95.jpg,Lamp_Post,0.478696585,95,,,C:\Road_Project\inference_data\nan\image95.jpg,,,,,
1333,,image95.jpg,Lamp_Post,0.27112332,95,,,C:\Road_Project\inference_data\nan\image95.jpg,,,,,
1334,,image96.jpg,Clear,0,96,,,C:\Road_Project\inference_data\nan\image96.jpg,,,,,
1335,,image97.jpg,Lamp_Post,0.58493191,97,,,C:\Road_Project\inference_data\nan\image97.jpg,,,,,
1336,,image97.jpg,Lamp_Post,0.294445932,97,,,C:\Road_Project\inference_data\nan\image97.jpg,,,,,
1337,,image98.jpg,Clear,0,98,,,C:\Road_Project\inference_data\nan\image98.jpg,,,,,
1338,,image99.jpg,Lamp_Post,0.260966748,99,,,C:\Road_Project\inference_data\nan\image99.jpg,,,,,
1339,,image0.jpg,Crack,0.33436355,0,,,C:\Road_Project\inference_data\nan\image0.jpg,,,,,
1340,,image0.jpg,Crack,0.275798559,0,,,C:\Road_Project\inference_data\nan\image0.jpg,,,,,
1341,,image1.jpg,Crack,0.481129527,1,,,C:\Road_Project\inference_data\nan\image1.jpg,,,,,
1342,,image2.jpg,Clear,0,2,,,C:\Road_Project\inference_data\nan\image2.jpg,,,,,
1343,,image3.jpg,Clear,0,3,,,C:\Road_Project\inference_data\nan\image3.jpg,,,,,
1344,,image4.jpg,Lamp_Post,0.418878078,4,,,C:\Road_Project\inference_data\nan\image4.jpg,,,,,
1345,,image4.jpg,speed bump,0.291364402,4,,,C:\Road_Project\inference_data\nan\image4.jpg,,,,,
1346,,image4.jpg,Lamp_Post,0.236963168,4,,,C:\Road_Project\inference_data\nan\image4.jpg,,,,,
1347,,image5.jpg,Clear,0,5,,,C:\Road_Project\inference_data\nan\image5.jpg,,,,,
1348,,image6.jpg,Clear,0,6,,,C:\Road_Project\inference_data\nan\image6.jpg,,,,,
1349,,image7.jpg,Lamp_Post,0.4273386,7,,,C:\Road_Project\inference_data\nan\image7.jpg,,,,,
1350,,image8.jpg,Clear,0,8,,,C:\Road_Project\inference_data\nan\image8.jpg,,,,,
1351,,image9.jpg,Lamp_Post,0.352904916,9,,,C:\Road_Project\inference_data\nan\image9.jpg,,,,,
1352,,image10.jpg,Lamp_Post,0.482712239,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1353,,image10.jpg,Lamp_Post,0.469455898,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1354,,image10.jpg,Lamp_Post,0.274505943,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1355,,image10.jpg,Lamp_Post,0.240487829,10,,,C:\Road_Project\inference_data\nan\image10.jpg,,,,,
1356,,image11.jpg,Lamp_Post,0.540620804,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1357,,image11.jpg,Lamp_Post,0.354436994,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1358,,image11.jpg,Lamp_Post,0.344026029,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1359,,image11.jpg,Lamp_Post,0.218992829,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1360,,image11.jpg,Lamp_Post,0.20413357,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1361,,image11.jpg,Lamp_Post,0.201802567,11,,,C:\Road_Project\inference_data\nan\image11.jpg,,,,,
1362,,image12.jpg,Crack,0.274253696,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
1363,,image12.jpg,speed bump,0.206421301,12,,,C:\Road_Project\inference_data\nan\image12.jpg,,,,,
1364,,image13.jpg,Clear,0,13,,,C:\Road_Project\inference_data\nan\image13.jpg,,,,,
1365,,image14.jpg,Clear,0,14,,,C:\Road_Project\inference_data\nan\image14.jpg,,,,,
1366,,image15.jpg,Lamp_Post,0.461602151,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1367,,image15.jpg,Crack,0.375232518,15,,,C:\Road_Project\inference_data\nan\image15.jpg,,,,,
1368,,image16.jpg,Clear,0,16,,,C:\Road_Project\inference_data\nan\image16.jpg,,,,,
1369,,image17.jpg,Clear,0,17,,,C:\Road_Project\inference_data\nan\image17.jpg,,,,,
1370,,image18.jpg,Lamp_Post,0.326387674,18,,,C:\Road_Project\inference_data\nan\image18.jpg,,,,,
1371,,image18.jpg,Crack,0.227856949,18,,,C:\Road_Project\inference_data\nan\image18.jpg,,,,,
1372,,image19.jpg,Crack,0.2277973,19,,,C:\Road_Project\inference_data\nan\image19.jpg,,,,,
1373,,image20.jpg,Clear,0,20,,,C:\Road_Project\inference_data\nan\image20.jpg,,,,,
1374,,image21.jpg,Clear,0,21,,,C:\Road_Project\inference_data\nan\image21.jpg,,,,,
1375,,image22.jpg,Clear,0,22,,,C:\Road_Project\inference_data\nan\image22.jpg,,,,,
1376,,image23.jpg,Clear,0,23,,,C:\Road_Project\inference_data\nan\image23.jpg,,,,,
1377,,image24.jpg,Clear,0,24,,,C:\Road_Project\inference_data\nan\image24.jpg,,,,,
1378,,image25.jpg,Lamp_Post,0.604460955,25,,,C:\Road_Project\inference_data\nan\image25.jpg,,,,,
1379,,image25.jpg,Lamp_Post,0.37867111,25,,,C:\Road_Project\inference_data\nan\image25.jpg,,,,,
1380,,image25.jpg,Lamp_Post,0.226236776,25,,,C:\Road_Project\inference_data\nan\image25.jpg,,,,,
1381,,image26.jpg,Clear,0,26,,,C:\Road_Project\inference_data\nan\image26.jpg,,,,,
1382,,image27.jpg,Clear,0,27,,,C:\Road_Project\inference_data\nan\image27.jpg,,,,,
1383,,image28.jpg,Clear,0,28,,,C:\Road_Project\inference_data\nan\image28.jpg,,,,,
1384,,image29.jpg,Lamp_Post,0.356913656,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1385,,image29.jpg,Lamp_Post,0.348201305,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1386,,image29.jpg,Lamp_Post,0.305259079,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1387,,image29.jpg,Lamp_Post,0.293041617,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1388,,image29.jpg,Lamp_Post,0.253699362,29,,,C:\Road_Project\inference_data\nan\image29.jpg,,,,,
1389,,image30.jpg,Clear,0,30,,,C:\Road_Project\inference_data\nan\image30.jpg,,,,,
1390,,image31.jpg,Clear,0,31,,,C:\Road_Project\inference_data\nan\image31.jpg,,,,,
1391,,image32.jpg,Lamp_Post,0.438197255,32,,,C:\Road_Project\inference_data\nan\image32.jpg,,,,,
1392,,image32.jpg,Lamp_Post,0.246647269,32,,,C:\Road_Project\inference_data\nan\image32.jpg,,,,,
1393,,image32.jpg,Lamp_Post,0.219932333,32,,,C:\Road_Project\inference_data\nan\image32.jpg,,,,,
1394,,image33.jpg,Clear,0,33,,,C:\Road_Project\inference_data\nan\image33.jpg,,,,,
1395,,image34.jpg,Clear,0,34,,,C:\Road_Project\inference_data\nan\image34.jpg,,,,,
